Time,test01,test02,test03,test04
01/17/2014 12:59,33,33,33,33
01/17/2014 13:59,33,33,33,33
01/17/2014 14:59,33,33,33,33
01/17/2014 15:59,33,33,33,33
01/17/2014 16:59,33,33,33,33
01/17/2014 17:59,33,33,33,33
01/17/2014 18:59,33,33,33,33
01/17/2014 19:59,33,33,33,33
01/17/2014 20:59,33,33,33,33
01/17/2014 21:59,33,33,33,33
01/17/2014 22:59,33,33,33,33
01/17/2014 23:59,33,33,33,33
01/18/2014 00:59,33,33,33,33
01/18/2014 01:59,33,33,33,33
01/18/2014 02:59,33,33,33,33
01/18/2014 03:59,33,33,33,33
01/18/2014 04:59,33,33,33,33
01/18/2014 05:59,33,33,33,33
01/18/2014 06:59,33,33,33,33
01/18/2014 07:59,33,33,33,33
01/18/2014 08:59,33,33,33,33
01/18/2014 09:59,33,33,33,33
01/18/2014 10:59,33,33,33,33
01/18/2014 11:59,33,33,33,33
01/18/2014 12:59,33,33,33,33
01/18/2014 13:59,33,33,33,33
01/18/2014 14:59,33,33,33,33
01/18/2014 15:59,33,33,33,33
01/18/2014 16:59,33,33,33,33
01/18/2014 17:59,33,33,33,33
01/18/2014 18:59,33,33,33,33
01/18/2014 19:59,33,33,33,33
01/18/2014 20:59,33,33,33,33
01/18/2014 21:59,33,33,33,33
01/18/2014 22:59,33,33,33,33
01/18/2014 23:59,33,33,33,33
01/19/2014 00:59,33,33,33,33
01/19/2014 01:59,33,33,33,33
01/19/2014 02:59,33,33,33,33
01/19/2014 03:59,33,33,33,33
01/19/2014 04:59,33,33,33,33
01/19/2014 05:59,33,33,33,33
01/19/2014 06:59,33,33,33,33
01/19/2014 07:59,33,33,33,33
01/19/2014 08:59,33,33,33,33
01/19/2014 09:59,33,33,33,33
01/19/2014 10:59,33,33,33,33
01/19/2014 11:59,33,33,33,33
01/19/2014 12:59,33,33,33,33
01/19/2014 13:59,33,33,33,33
01/19/2014 14:59,33,33,33,33
01/19/2014 15:59,33,33,33,33
01/19/2014 16:59,33,33,33,33
01/19/2014 17:59,33,33,33,33
01/19/2014 18:59,33,33,33,33
01/19/2014 19:59,33,33,33,33
01/19/2014 20:59,33,33,33,33
01/19/2014 21:59,33,33,33,33
01/19/2014 22:59,33,33,33,33
01/19/2014 23:59,33,33,33,33
01/20/2014 00:59,33,33,33,33
01/20/2014 01:59,33,33,33,33
01/20/2014 02:59,33,33,33,33
01/20/2014 03:59,33,33,33,33
01/20/2014 04:59,33,33,33,33
01/20/2014 05:59,33,33,33,33
01/20/2014 06:59,33,33,33,33
01/20/2014 07:59,33,33,33,33
01/20/2014 08:59,33,33,33,33
01/20/2014 09:59,33,33,33,33
01/20/2014 10:59,33,33,33,33
01/20/2014 11:59,33,33,33,33
01/20/2014 12:59,33,33,33,33
01/20/2014 13:59,33,33,33,33
01/20/2014 14:59,33,33,33,33
01/20/2014 15:59,33,33,33,33
01/20/2014 16:59,33,33,33,33
01/20/2014 17:59,33,33,33,33
01/20/2014 18:59,33,33,33,33
01/20/2014 19:59,33,33,33,33
01/20/2014 20:59,33,33,33,33
01/20/2014 21:59,33,33,33,33
01/20/2014 22:59,33,33,33,33
01/20/2014 23:59,33,33,33,33
01/21/2014 00:59,33,33,33,33
01/21/2014 01:59,33,33,33,33
01/21/2014 02:59,33,33,33,33
01/21/2014 03:59,33,33,33,33
01/21/2014 04:59,33,33,33,33
01/21/2014 05:59,33,33,33,33
01/21/2014 06:59,33,33,33,33
01/21/2014 07:59,33,33,33,33
01/21/2014 08:59,33,33,33,33
01/21/2014 09:59,33,33,33,33
01/21/2014 10:59,33,33,33,33
01/21/2014 11:59,33,33,33,33
01/21/2014 12:59,33,33,33,33
01/21/2014 13:59,33,33,33,33
01/21/2014 14:59,33,33,33,33
01/21/2014 15:59,33,33,33,33
01/21/2014 16:59,33,33,33,33
01/21/2014 17:59,33,33,33,33
01/21/2014 18:59,33,33,33,33
01/21/2014 19:59,33,33,33,33
01/21/2014 20:59,33,33,33,33
01/21/2014 21:59,33,33,33,33
01/21/2014 22:59,33,33,33,33
01/21/2014 23:59,33,33,33,33
01/22/2014 00:59,33,33,33,33
01/22/2014 01:59,33,33,33,33
01/22/2014 02:59,33,33,33,33
01/22/2014 03:59,33,33,33,33
01/22/2014 04:59,33,33,33,33
01/22/2014 05:59,33,33,33,33
01/22/2014 06:59,33,33,33,33
01/22/2014 07:59,33,33,33,33
01/22/2014 08:59,33,33,33,33
01/22/2014 09:59,33,33,33,33
01/22/2014 10:59,33,33,33,33
01/22/2014 11:59,33,33,33,33
01/22/2014 12:59,33,33,33,33
01/22/2014 13:59,33,33,33,33
01/22/2014 14:59,33,33,33,33
01/22/2014 15:59,33,33,33,33
01/22/2014 16:59,33,33,33,33
01/22/2014 17:59,33,33,33,33
01/22/2014 18:59,33,33,33,33
01/22/2014 19:59,33,33,33,33
01/22/2014 20:59,33,33,33,33
01/22/2014 21:59,33,33,33,33
01/22/2014 22:59,33,33,33,33
01/22/2014 23:59,33,33,33,33
01/23/2014 00:59,33,33,33,33
01/23/2014 01:59,33,33,33,33
01/23/2014 02:59,33,33,33,33
01/23/2014 03:59,33,33,33,33
01/23/2014 04:59,33,33,33,33
01/23/2014 05:59,33,33,33,33
01/23/2014 06:59,33,33,33,33
01/23/2014 07:59,33,33,33,33
01/23/2014 08:59,33,33,33,33
01/23/2014 09:59,33,33,33,33
01/23/2014 10:59,33,33,33,33
01/23/2014 11:59,33,33,33,33
01/23/2014 12:59,33,33,33,33
01/23/2014 13:59,33,33,33,33
01/23/2014 14:59,33,33,33,33
01/23/2014 15:59,33,33,33,33
01/23/2014 16:59,33,33,33,33
01/23/2014 17:59,33,33,33,33
01/23/2014 18:59,33,33,33,33
01/23/2014 19:59,33,33,33,33
01/23/2014 20:59,33,33,33,33
01/23/2014 21:59,33,33,33,33
01/23/2014 22:59,33,33,33,33
01/23/2014 23:59,33,33,33,33
01/24/2014 00:59,33,33,33,33
01/24/2014 01:59,33,33,33,33
01/24/2014 02:59,33,33,33,33
01/24/2014 03:59,33,33,33,33
01/24/2014 04:59,33,33,33,33
01/24/2014 05:59,33,33,33,33
01/24/2014 06:59,33,33,33,33
01/24/2014 07:59,33,33,33,33
01/24/2014 08:59,33,33,33,33
01/24/2014 09:59,33,33,33,33
01/24/2014 10:59,33,33,33,33
01/24/2014 11:59,33,33,33,33
01/24/2014 12:59,33,33,33,33
01/24/2014 13:59,33,33,33,33
01/24/2014 14:59,33,33,33,33
01/24/2014 15:59,33,33,33,33
01/24/2014 16:59,33,33,33,33
01/24/2014 17:59,33,33,33,33
01/24/2014 18:59,33,33,33,33
01/24/2014 19:59,33,33,33,33
01/24/2014 20:59,33,33,33,33
01/24/2014 21:59,33,33,33,33
01/24/2014 22:59,33,33,33,33
01/24/2014 23:59,33,33,33,33
01/25/2014 00:59,33,33,33,33
01/25/2014 01:59,33,33,33,33
01/25/2014 02:59,33,33,33,33
01/25/2014 03:59,33,33,33,33
01/25/2014 04:59,33,33,33,33
01/25/2014 05:59,33,33,33,33
01/25/2014 06:59,33,33,33,33
01/25/2014 07:59,33,33,33,33
01/25/2014 08:59,33,33,33,33
01/25/2014 09:59,33,33,33,33
01/25/2014 10:59,33,33,33,33
01/25/2014 11:59,33,33,33,33
01/25/2014 12:59,33,33,33,33
01/25/2014 13:59,33,33,33,33
01/25/2014 14:59,33,33,33,33
01/25/2014 15:59,33,33,33,33
01/25/2014 16:59,33,33,33,33
01/25/2014 17:59,33,33,33,33
01/25/2014 18:59,33,33,33,33
01/25/2014 19:59,33,33,33,33
01/25/2014 20:59,33,33,33,33
01/25/2014 21:59,33,33,33,33
01/25/2014 22:59,33,33,33,33
01/25/2014 23:59,33,33,33,33
01/26/2014 00:59,33,33,33,33
01/26/2014 01:59,33,33,33,33
01/26/2014 02:59,33,33,33,33
01/26/2014 03:59,33,33,33,33
01/26/2014 04:59,33,33,33,33
01/26/2014 05:59,33,33,33,33
01/26/2014 06:59,33,33,33,33
01/26/2014 07:59,33,33,33,33
01/26/2014 08:59,33,33,33,33
01/26/2014 09:59,33,33,33,33
01/26/2014 10:59,33,33,33,33
01/26/2014 11:59,33,33,33,33
01/26/2014 12:59,33,33,33,33
01/26/2014 13:59,33,33,33,33
01/26/2014 14:59,33,33,33,33
01/26/2014 15:59,33,33,33,33
01/26/2014 16:59,33,33,33,33
01/26/2014 17:59,33,33,33,33
01/26/2014 18:59,33,33,33,33
01/26/2014 19:59,33,33,33,33
01/26/2014 20:59,33,33,33,33
01/26/2014 21:59,33,33,33,33
01/26/2014 22:59,33,33,33,33
01/26/2014 23:59,33,33,33,33
01/27/2014 00:59,33,33,33,33
01/27/2014 01:59,33,33,33,33
01/27/2014 02:59,33,33,33,33
01/27/2014 03:59,33,33,33,33
01/27/2014 04:59,33,33,33,33
01/27/2014 05:59,33,33,33,33
01/27/2014 06:59,33,33,33,33
01/27/2014 07:59,33,33,33,33
01/27/2014 08:59,33,33,33,33
01/27/2014 09:59,33,33,33,33
01/27/2014 10:59,33,33,33,33
01/27/2014 11:59,33,33,33,33
01/27/2014 12:59,33,33,33,33
01/27/2014 13:59,33,33,33,33
01/27/2014 14:59,33,33,33,33
01/27/2014 15:59,33,33,33,33
01/27/2014 16:59,33,33,33,33
01/27/2014 17:59,33,33,33,33
01/27/2014 18:59,33,33,33,33
01/27/2014 19:59,33,33,33,33
01/27/2014 20:59,33,33,33,33
01/27/2014 21:59,33,33,33,33
01/27/2014 22:59,33,33,33,33
01/27/2014 23:59,33,33,33,33
01/28/2014 00:59,33,33,33,33
01/28/2014 01:59,33,33,33,33
01/28/2014 02:59,33,33,33,33
01/28/2014 03:59,33,33,33,33
01/28/2014 04:59,33,33,33,33
01/28/2014 05:59,33,33,33,33
01/28/2014 06:59,33,33,33,33
01/28/2014 07:59,33,33,33,33
01/28/2014 08:59,33,33,33,33
01/28/2014 09:59,33,33,33,33
01/28/2014 10:59,33,33,33,33
01/28/2014 11:59,33,33,33,33
01/28/2014 12:59,33,33,33,33
01/28/2014 13:59,33,33,33,33
01/28/2014 14:59,33,33,33,33
01/28/2014 15:59,33,33,33,33
01/28/2014 16:59,33,33,33,33
01/28/2014 17:59,33,33,33,33
01/28/2014 18:59,33,33,33,33
01/28/2014 19:59,33,33,33,33
01/28/2014 20:59,33,33,33,33
01/28/2014 21:59,33,33,33,33
01/28/2014 22:59,33,33,33,33
01/28/2014 23:59,33,33,33,33
01/29/2014 00:59,33,33,33,33
01/29/2014 01:59,33,33,33,33
01/29/2014 02:59,33,33,33,33
01/29/2014 03:59,33,33,33,33
01/29/2014 04:59,33,33,33,33
01/29/2014 05:59,33,33,33,33
01/29/2014 06:59,33,33,33,33
01/29/2014 07:59,33,33,33,33
01/29/2014 08:59,33,33,33,33
01/29/2014 09:59,33,33,33,33
01/29/2014 10:59,33,33,33,33
01/29/2014 11:59,33,33,33,33
01/29/2014 12:59,33,33,33,33
01/29/2014 13:59,33,33,33,33
01/29/2014 14:59,33,33,33,33
01/29/2014 15:59,33,33,33,33
01/29/2014 16:59,33,33,33,33
01/29/2014 17:59,33,33,33,33
01/29/2014 18:59,33,33,33,33
01/29/2014 19:59,33,33,33,33
01/29/2014 20:59,33,33,33,33
01/29/2014 21:59,33,33,33,33
01/29/2014 22:59,33,33,33,33
01/29/2014 23:59,33,33,33,33
01/30/2014 00:59,33,33,33,33
01/30/2014 01:59,33,33,33,33
01/30/2014 02:59,33,33,33,33
01/30/2014 03:59,33,33,33,33
01/30/2014 04:59,33,33,33,33
01/30/2014 05:59,33,33,33,33
01/30/2014 06:59,33,33,33,33
01/30/2014 07:59,33,33,33,33
01/30/2014 08:59,33,33,33,33
01/30/2014 09:59,33,33,33,33
01/30/2014 10:59,33,33,33,33
01/30/2014 11:59,33,33,33,33
01/30/2014 12:59,33,33,33,33
01/30/2014 13:59,33,33,33,33
01/30/2014 14:59,33,33,33,33
01/30/2014 15:59,33,33,33,33
01/30/2014 16:59,33,33,33,33
01/30/2014 17:59,33,33,33,33
01/30/2014 18:59,33,33,33,33
01/30/2014 19:59,33,33,33,33
01/30/2014 20:59,33,33,33,33
01/30/2014 21:59,33,33,33,33
01/30/2014 22:59,33,33,33,33
01/30/2014 23:59,33,33,33,33
01/31/2014 00:59,33,33,33,33
01/31/2014 01:59,33,33,33,33
01/31/2014 02:59,33,33,33,33
01/31/2014 03:59,33,33,33,33
01/31/2014 04:59,33,33,33,33
01/31/2014 05:59,33,33,33,33
01/31/2014 06:59,33,33,33,33
01/31/2014 07:59,33,33,33,33
01/31/2014 08:59,33,33,33,33
01/31/2014 09:59,33,33,33,33
01/31/2014 10:59,33,33,33,33
01/31/2014 11:59,33,33,33,33
01/31/2014 12:59,33,33,33,33
01/31/2014 13:59,33,33,33,33
